Anno,Beneficiar,UTE,PROVINCIA,IDCatastal,comune,IDSpecie,specie,IDVarieta,varieta,Irriguo,NrPiante,SestoSuFil,SestoTraFi,AnnoImpian,IDFormaAll,DataImpian,CodDestina,destinazio,CodUso,uso,CodQualita,qualita,ColturaPri,IdTipoSemi,Produttivo,IdTipoIrri,IdTipoProt,IdRotazion,IdPotenzia,IdEpocaDiS,IdTipoMant,IdTipoMa_1,DataInizio,DataFineOc,area,CodColtiva,DescColtiv,objectid,col_specie,col_BioSAU
"2024","375503","213375",FI,E466048024,LASTRA A SIGNA,"2302",VITE,"0",Vite,"0","224","0","0","1900","19",1900/01/01 00:00:00.000,"009",DA VINO,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"1120","3",Tradizionale (non bio),"150759",#c182b4,#ff7f00
"2024","3475593","774146",FI,E291048022,IMPRUNETA,"2402",Oliva da trasformazione,"0",Nessuna,"0","110","0","0","1900","28",1900/01/01 00:00:00.000,"006",DA OLIO,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"8997","3",Tradizionale (non bio),"151377",#66795c,#ff7f00
"2024","3475593","774146",FI,E291048022,IMPRUNETA,"666",SEMINATIVI,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","1","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"950","3",Tradizionale (non bio),"151382",#cba54d,#ff7f00
"2024","3475593","774146",FI,E291048022,IMPRUNETA,"666",SEMINATIVI,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","1","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"505","3",Tradizionale (non bio),"151390",#cba54d,#ff7f00
"2024","3475593","774146",FI,E291048022,IMPRUNETA,"2302",VITE,"23",Sangiovese nero.[218],"0","4650","80","270","2008","2",2008/01/01 00:00:00.000,"009",DA VINO,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/02/24 00:00:00.000,9999/12/31 00:00:00.000,"11737","3",Tradizionale (non bio),"151395",#c182b4,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"240",BARBABIETOLA - RAPA ROSSA/BIETOLA DA COSTA,"0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","3","2","2","8","9",2023/08/15 00:00:00.000,2024/03/15 00:00:00.000,"3098","3",Tradizionale (non bio),"151484",#f2d683,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"903",BASILICO,"0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","3","2","1","8","9",2024/03/15 00:00:00.000,2024/12/15 00:00:00.000,"4371","3",Tradizionale (non bio),"151490",#8b5593,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","1",BARESE,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","3","2","1","8","9",2023/09/15 00:00:00.000,2024/03/15 00:00:00.000,"4371","3",Tradizionale (non bio),"151495",#a6922d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","1",BARESE,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","2","1","8","9",2023/09/15 00:00:00.000,2024/02/15 00:00:00.000,"3206","3",Tradizionale (non bio),"151502",#a6922d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","1",BARESE,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","2","8","9",2024/03/15 00:00:00.000,2024/08/15 00:00:00.000,"5059","3",Tradizionale (non bio),"151509",#a6922d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","2","8","9",2024/02/15 00:00:00.000,2024/08/15 00:00:00.000,"12490","3",Tradizionale (non bio),"151515",#a6922d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","2","8","9",2024/03/15 00:00:00.000,2024/12/15 00:00:00.000,"1875","3",Tradizionale (non bio),"151522",#a6922d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"28",CAVOLO,"1",CAVOLO PIACENTINO,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","1","8","9",2023/08/15 00:00:00.000,2024/03/15 00:00:00.000,"7504","3",Tradizionale (non bio),"151528",#9fb771,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","2","8","9",2024/08/15 00:00:00.000,2024/12/15 00:00:00.000,"12490","3",Tradizionale (non bio),"151535",#9fb771,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","2","8","9",2023/08/15 00:00:00.000,2024/03/15 00:00:00.000,"5059","3",Tradizionale (non bio),"151541",#9fb771,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","2","8","9",2024/04/15 00:00:00.000,2024/12/15 00:00:00.000,"4160","3",Tradizionale (non bio),"151547",#9fb771,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","1","8","9",2024/07/15 00:00:00.000,2024/12/15 00:00:00.000,"9577","3",Tradizionale (non bio),"151554",#9fb771,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","1","8","9",2023/09/15 00:00:00.000,2024/04/15 00:00:00.000,"7304","3",Tradizionale (non bio),"151559",#9fb771,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"1105",Fava (grossa),"0",Nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","1","8","9",2023/11/15 00:00:00.000,2024/07/15 00:00:00.000,"9577","3",Tradizionale (non bio),"151567",#7a82cd,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"1105",Fava (grossa),"0",Nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","1","8","9",2024/09/15 00:00:00.000,2025/01/01 00:00:00.000,"7505","3",Tradizionale (non bio),"151572",#7a82cd,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"127",LATTUGA LATTUGHINO,"0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","3","2","2","8","9",2024/03/15 00:00:00.000,2024/12/15 00:00:00.000,"3098","3",Tradizionale (non bio),"151579",#59bb5d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"127",LATTUGA LATTUGHINO,"0",nessuna,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","1","8","9",2024/04/15 00:00:00.000,2024/12/15 00:00:00.000,"7304","3",Tradizionale (non bio),"151584",#59bb5d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"127",LATTUGA LATTUGHINO,"0",nessuna,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","3","2","1","8","9",2024/03/15 00:00:00.000,2024/12/15 00:00:00.000,"4358","3",Tradizionale (non bio),"151591",#59bb5d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"127",LATTUGA LATTUGHINO,"0",nessuna,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","3","2","2","8","9",2024/02/15 00:00:00.000,2024/12/15 00:00:00.000,"4383","3",Tradizionale (non bio),"151597",#59bb5d,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2107",Pesco,"0",NESSUNA,"0","650","0","0","1900","0",1900/01/01 00:00:00.000,"005",DA MENSA,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"2552","3",Tradizionale (non bio),"151601",#e39f99,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2107",Pesco,"0",NESSUNA,"0","650","0","0","1900","0",1900/01/01 00:00:00.000,"005",DA MENSA,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"1417","3",Tradizionale (non bio),"151607",#e39f99,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2107",Pesco,"0",NESSUNA,"0","650","0","0","1900","0",1900/01/01 00:00:00.000,"005",DA MENSA,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"3139","3",Tradizionale (non bio),"151611",#e39f99,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2107",Pesco,"0",NESSUNA,"0","650","0","0","1900","0",1900/01/01 00:00:00.000,"005",DA MENSA,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"4150","3",Tradizionale (non bio),"151615",#e39f99,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"804",PESCO NETTARINA,"0",nessuna,"0","250","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"762","3",Tradizionale (non bio),"151616",#bae50f,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"804",PESCO NETTARINA,"0",nessuna,"0","250","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"1329","3",Tradizionale (non bio),"151623",#bae50f,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"804",PESCO NETTARINA,"0",nessuna,"0","250","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"1837","3",Tradizionale (non bio),"151629",#bae50f,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"804",PESCO NETTARINA,"0",nessuna,"0","250","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"773","3",Tradizionale (non bio),"151635",#bae50f,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"135",PORRO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","2","8","9",2024/04/15 00:00:00.000,2024/12/15 00:00:00.000,"6179","3",Tradizionale (non bio),"151642",#5971a0,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"135",PORRO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","3","2","1","8","9",2023/07/15 00:00:00.000,2024/03/15 00:00:00.000,"4358","3",Tradizionale (non bio),"151648",#5971a0,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"135",PORRO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","3","2","1","8","9",2023/07/15 00:00:00.000,2024/02/15 00:00:00.000,"4383","3",Tradizionale (non bio),"151653",#5971a0,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"135",PORRO,"0",nessuna,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","3","2","2","8","9",2024/03/15 00:00:00.000,2024/12/15 00:00:00.000,"11811","3",Tradizionale (non bio),"151661",#5971a0,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"935",RADICCHIO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","2","8","9",2023/08/15 00:00:00.000,2024/03/15 00:00:00.000,"1875","3",Tradizionale (non bio),"151666",#af7863,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"935",RADICCHIO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","1","8","9",2023/08/15 00:00:00.000,2024/03/15 00:00:00.000,"2925","3",Tradizionale (non bio),"151673",#af7863,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"939",SPINACIO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","3","2","1","8","9",2023/09/15 00:00:00.000,2024/03/15 00:00:00.000,"11811","3",Tradizionale (non bio),"151681",#4ed484,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"939",SPINACIO,"0",nessuna,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","1","2","8","9",2024/08/15 00:00:00.000,2024/12/15 00:00:00.000,"5059","3",Tradizionale (non bio),"151687",#4ed484,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"939",SPINACIO,"0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","0","0","1","2","2","8","9",2024/08/15 00:00:00.000,2024/12/15 00:00:00.000,"3206","3",Tradizionale (non bio),"151693",#4ed484,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2109",SUSINO,"77",PRESIDENT,"0","1900","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"1126","3",Tradizionale (non bio),"151699",#55e724,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2109",SUSINO,"77",PRESIDENT,"0","1900","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"692","3",Tradizionale (non bio),"151705",#55e724,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2109",SUSINO,"77",PRESIDENT,"0","1900","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"7192","3",Tradizionale (non bio),"151711",#55e724,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2109",SUSINO,"77",PRESIDENT,"0","1900","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"6142","3",Tradizionale (non bio),"151718",#55e724,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2109",SUSINO,"77",PRESIDENT,"0","1900","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"6516","3",Tradizionale (non bio),"151722",#55e724,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"2109",SUSINO,"77",PRESIDENT,"0","800","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"13936","3",Tradizionale (non bio),"151730",#55e724,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"940",ZUCCA,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","1","8","9",2024/03/15 00:00:00.000,2024/12/15 00:00:00.000,"2925","3",Tradizionale (non bio),"151736",#db8540,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"940",ZUCCA,"0",nessuna,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","1","1","8","9",2024/03/15 00:00:00.000,2024/09/15 00:00:00.000,"7505","3",Tradizionale (non bio),"151742",#db8540,#ff7f00
"2024","282155","43371",FI,D612048017,FIRENZE,"941",ZUCCHINO,"0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","0","0","1","2","1","8","9",2024/02/15 00:00:00.000,2024/08/15 00:00:00.000,"3206","3",Tradizionale (non bio),"151750",#803aab,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"113",AGLIO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"1150","3",Tradizionale (non bio),"151989",#6aaa58,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"902",ASPARAGO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"1440","3",Tradizionale (non bio),"151996",#967e4a,#ff7f00
"2024","440689","255931",FI,A564048001,BAGNO A RIPOLI,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","1",BARESE,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"384","3",Tradizionale (non bio),"152002",#a6922d,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","2","0","1","1","2","8","9",2024/06/15 00:00:00.000,2025/01/01 00:00:00.000,"305","3",Tradizionale (non bio),"152011",#a6922d,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","0",nessuna,"0","0","0","0","1900","28",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2024/06/15 00:00:00.000,"305","3",Tradizionale (non bio),"152019",#a6922d,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"24","BIETOLA (Compresa  la CHELTENHAM BEET, BARBABIETOLA ROSSA/BIETOLA DA COSTA)","0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2024/06/15 00:00:00.000,"1302","3",Tradizionale (non bio),"152024",#a6922d,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"117",BROCCOLETTO DI RAPA,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2024/06/15 00:00:00.000,"1930","3",Tradizionale (non bio),"152043",#158a80,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"909",CARCIOFO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"1495","3",Tradizionale (non bio),"152046",#8971b5,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"909",CARCIOFO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"1604","3",Tradizionale (non bio),"152048",#8971b5,#ff7f00
"2024","440689","255931",FI,A564048001,BAGNO A RIPOLI,"910",CARDI,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"811","3",Tradizionale (non bio),"152051",#d31e60,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"1418","3",Tradizionale (non bio),"152053",#9fb771,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2024/06/15 00:00:00.000,"1224","3",Tradizionale (non bio),"152055",#9fb771,#ff7f00
"2024","440689","255931",FI,A564048001,BAGNO A RIPOLI,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"1931","3",Tradizionale (non bio),"152061",#9fb771,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2024/06/15 00:00:00.000,"3356","3",Tradizionale (non bio),"152067",#9fb771,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900",,1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","2","0","1","1","1","8","9",2024/09/15 00:00:00.000,2025/01/01 00:00:00.000,"2957","3",Tradizionale (non bio),"152071",#9fb771,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","2","0","1","1","1","8","9",2024/09/15 00:00:00.000,2025/01/01 00:00:00.000,"1799","3",Tradizionale (non bio),"152076",#9fb771,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","2","0","1","1","1","8","9",2024/09/15 00:00:00.000,2025/01/01 00:00:00.000,"1212","3",Tradizionale (non bio),"152083",#9fb771,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2024/06/15 00:00:00.000,"1712","3",Tradizionale (non bio),"152088",#9fb771,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"28",CAVOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"0","1","1","2","0","1","1","2","8","9",2024/06/15 00:00:00.000,2025/01/01 00:00:00.000,"1589","3",Tradizionale (non bio),"152099",#9fb771,#ff7f00
"2024","440689","255931",FI,A564048001,BAGNO A RIPOLI,"917",CETRIOLO,"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2024/06/15 00:00:00.000,"3054","3",Tradizionale (non bio),"152103",#36da1d,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"921",CIPOLLA ANCHE DI TIPO LUNGO (echalion),"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"1971","3",Tradizionale (non bio),"152110",#83404f,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"921",CIPOLLA ANCHE DI TIPO LUNGO (echalion),"0",nessuna,"0","0","0","0","1900","0",1900/01/01 00:00:00.000,"007",DA ORTO,"000",,"000",,"1","1","1","2","0","1","1","2","8","9",2024/01/01 00:00:00.000,2025/01/01 00:00:00.000,"1117","3",Tradizionale (non bio),"152118",#83404f,#ff7f00
"2024","440689","255931",FI,A564048001,BAGNO A RIPOLI,"685",COLTIVAZIONI ARBOREE PROMISCUE (PIU' SPECIE ARBOREE),"0",nessuna,"0","80","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2023/01/01 00:00:00.000,9999/12/31 00:00:00.000,"1391","3",Tradizionale (non bio),"152124",#64775d,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"685",COLTIVAZIONI ARBOREE PROMISCUE (PIU' SPECIE ARBOREE),"0",nessuna,"0","10","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","9",2024/01/01 00:00:00.000,9999/12/31 00:00:00.000,"662","3",Tradizionale (non bio),"152130",#64775d,#ff7f00
"2024","440689","255931",FI,D612048017,FIRENZE,"685",COLTIVAZIONI ARBOREE PROMISCUE (PIU' SPECIE ARBOREE),"0",nessuna,"0","30","0","0","1900","0",1900/01/01 00:00:00.000,"000",,"000",,"000",,"1","1","1","0","0","3","2","0","8","11",2022/01/01 00:00:00.000,9999/12/31 00:00:00.000,"2163","3",Tradizionale (non bio),"152135",#64775d,#ff7f00
